"","UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Happy","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","StartTask","Q120012","Successful","Accomplish","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Over_Head","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Positive_Thinking","Q115611","Hardship","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Gamble","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Normal","Q107491","Q106993","Q106997","Q106272","Q106388","Liar","Q106042","Q105840","Q105655","Q104996","Q103293","Grudge","CCDebt","Breakfast","Adventurous","Q102089","Optimist","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Live_Alone","Q99581","Q99480","LifeHasPurpose","Q98578","Q98059","Q98078","Q98197","Q96024","votes"
"58",76,1985,2,3,5,6,2,0,2,2,1,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,2,1,2,1,1,2,2,1,2,2,1,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,1,2,2,1,2,1,2,2,1,2,1,26
"59",77,1982,1,3,5,2,2,0,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,35
"60",78,1978,2,3,6,4,5,0,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,1,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,70
"61",80,1959,2,1,3,2,3,1,1,1,1,2,1,1,2,1,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,2,1,2,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,1,97
"62",81,1987,2,4,1,6,2,1,2,1,1,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,2,2,2,1,2,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,1,2,101
"63",82,1959,2,5,4,7,2,1,1,1,1,2,1,2,2,1,1,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,2,1,2,2,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,1,2,2,2,2,97
"64",83,1994,2,4,4,6,5,0,1,2,1,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,2,101
"65",84,1998,1,4,5,3,5,1,2,2,1,1,1,2,2,1,2,1,2,1,1,2,2,1,1,2,2,2,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,2,2,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1,1,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,101
"66",85,1966,2,5,4,7,5,1,1,2,1,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,101
"67",86,1959,2,4,4,1,1,0,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,2,1,2,1,2,1,1,1,2,1,2,1,1,1,99
"68",88,1966,2,3,4,2,5,1,2,2,1,2,1,1,2,1,2,1,1,1,2,2,2,2,1,1,2,1,1,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,1,1,1,2,2,1,1,2,1,2,1,1,2,2,1,2,1,2,1,97
"69",89,1973,1,6,6,7,1,0,2,2,1,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,2,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,2,47
"70",91,1990,2,2,5,2,1,0,1,2,1,1,2,2,2,1,2,1,2,2,1,2,2,2,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,1,1,2,2,2,2,1,1,1,2,2,1,2,1,2,89
"71",92,1971,2,4,3,1,2,0,1,1,1,2,2,2,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,1,2,1,1,1,1,2,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,2,2,1,2,2,1,1,2,1,1,1,101
"72",94,1995,2,5,5,4,5,1,1,2,1,1,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,101
"73",95,1979,2,3,3,6,3,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,2,1,1,1,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,101
"74",96,1984,2,1,5,2,1,1,1,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,2,1,2,2,2,1,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,2,2,1,1,1,2,2,1,1,1,2,2,1,1,2,101
"75",99,1994,2,5,5,4,5,1,2,2,1,1,2,2,2,1,2,2,1,1,1,2,2,1,2,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,2,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,99
"76",100,1983,2,4,4,7,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,1,1,2,2,1,1,2,1,2,2,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,2,99
"77",102,1988,1,4,4,2,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,1,2,1,1,2,2,1,2,2,2,1,2,1,2,1,1,1,2,1,1,1,2,1,2,2,2,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,2,2,2,2,1,1,2,70
"78",103,1985,2,3,4,2,3,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,2,2,1,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,85
"79",104,1993,2,1,5,4,5,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,1,1,1,2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,2,66
"80",105,1979,2,1,4,2,1,1,1,2,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,100
"81",106,1959,2,1,4,2,5,1,1,1,1,2,1,1,2,1,2,1,1,2,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,2,1,2,2,1,1,2,2,1,2,2,2,2,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,1,1,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,1,101
"82",110,1993,1,5,4,4,5,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,70
"83",114,1987,2,2,5,5,3,0,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,1,2,101
"84",115,1963,1,5,6,6,2,0,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,1,2,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,1,1,1,2,2,2,1,1,101
"85",117,1954,1,2,4,6,5,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,1,1,2,2,2,1,2,1,2,1,1,2,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,1,1,92
"86",121,1965,1,4,4,2,5,1,1,2,1,2,1,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,98
"87",122,1987,2,6,5,2,5,1,1,1,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,2,2,2,2,2,1,2,2,2,1,2,1,1,2,89
"88",124,1978,1,2,4,6,3,0,1,2,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,2,2,2,2,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,1,2,2,2,1,99
"89",125,1973,2,4,4,6,1,1,2,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,1,2,1,1,1,2,1,1,2,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,96
"90",127,1960,2,4,4,2,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,2,1,1,2,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,2,1,1,2,2,1,1,1,2,1,1,2,1,2,1,1,2,2,2,2,1,1,2,98
"91",128,1986,1,2,6,4,2,1,1,2,1,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,2,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,2,2,1,1,93
"92",130,1981,1,6,5,2,1,0,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,2,1,2,1,2,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,79
"93",132,1975,2,5,4,7,2,0,1,2,1,1,1,1,1,1,2,1,2,2,2,2,1,2,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,1,2,1,2,1,2,2,48
"94",133,1969,2,5,6,5,2,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,2,2,1,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,2,1,2,101
"95",136,1988,1,6,5,2,2,0,1,1,1,1,2,1,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,1,1,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,2,1,2,2,2,1,2,1,1,1,2,1,2,2,1,1,1,2,1,2,1,1,2,2,1,2,1,1,2,2,2,2,2,2,1,64
"96",138,1974,2,5,4,2,5,1,2,2,1,2,1,2,2,1,2,1,2,2,1,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,1,2,2,2,2,2,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,2,101
"97",143,1996,2,2,5,3,5,1,1,2,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,1,2,1,2,2,101
"98",145,1990,2,2,3,2,5,1,2,2,1,2,1,2,2,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,1,2,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,1,2,2,1,2,1,2,2,101
"99",146,1996,2,1,5,3,2,1,1,1,1,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,2,1,2,1,1,2,2,1,2,2,2,1,1,1,1,2,1,1,2,2,1,2,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,1,1,2,1,1,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,1,2,1,1,2,101
"100",147,1946,2,5,3,7,5,0,2,1,1,2,1,1,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,57
"101",148,1990,2,3,5,7,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,1,2,2,2,1,1,2,2,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,2,2,1,2,2,2,1,1,1,2,2,1,2,1,2,1,1,2,1,2,1,1,1,2,2,2,1,1,2,87
"102",149,1978,1,2,4,6,3,1,2,1,1,2,1,1,2,1,2,1,2,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,2,2,1,2,1,2,2,2,1,2,1,1,2,34
"103",150,1993,2,4,5,4,3,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,2,1,1,2,2,1,2,1,2,1,1,2,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,2,101
"104",151,1964,1,2,3,6,5,0,1,2,1,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,2,2,1,1,2,1,1,2,1,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,1,1,1,2,2,2,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,2,2,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,2,2,2,1,2,1,1,2,2,1,2,2,2,1,100
"105",153,1976,2,1,4,6,1,1,1,1,1,2,2,1,2,1,2,1,1,1,1,2,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1,2,2,1,1,2,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,2,2,1,1,1,2,2,2,1,2,2,2,1,2,2,1,1,100
"106",154,1976,1,6,5,2,2,1,1,2,1,2,1,1,1,2,1,1,1,2,1,2,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,1,1,2,2,1,2,2,2,2,101
"107",155,1975,2,4,4,6,2,0,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,1,2,101
"108",156,1992,1,6,5,4,2,0,2,1,1,1,1,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,2,1,1,1,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,1,1,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,1,101
"109",157,1973,2,2,5,6,5,0,1,1,1,2,1,2,2,1,2,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,2,2,2,1,1,2,2,1,2,1,1,1,100
"110",158,1987,2,6,5,7,2,1,2,1,1,2,2,2,2,1,2,1,1,2,2,2,1,1,1,2,2,1,1,2,2,1,1,2,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,1,1,1,1,2,2,2,2,1,2,49
"111",159,1994,1,2,5,4,1,1,2,1,1,1,2,1,2,1,1,2,1,2,1,1,2,1,2,1,2,1,2,2,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,1,1,1,98
"112",160,1970,2,4,4,6,5,1,2,2,1,2,1,2,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,1,1,2,2,2,1,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,1,1,1,2,1,1,1,1,2,1,1,2,1,2,2,1,2,2,1,2,2,1,2,1,2,1,2,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,1,1,1,90
"113",163,1980,1,3,5,2,5,1,2,2,1,2,2,1,1,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,2,2,1,1,1,1,1,1,2,2,1,2,1,2,2,2,1,2,1,2,1,2,2,1,1,1,2,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,1,2,101
"114",165,1940,2,1,3,7,5,0,2,2,1,2,2,1,2,1,2,1,1,1,2,1,2,2,2,1,2,1,1,2,1,1,2,1,2,1,2,1,1,2,1,1,1,1,2,2,2,2,2,2,1,2,1,2,1,2,1,2,1,1,2,2,1,1,1,1,2,1,1,2,1,1,1,1,1,2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,1,100
"115",166,1989,1,4,5,4,1,0,2,2,1,1,1,1,2,2,2,1,1,2,2,2,1,2,1,2,1,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,2,1,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,1,1,2,1,1,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,90
"116",167,1958,2,5,5,7,2,0,2,2,1,2,1,2,2,1,2,1,1,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,1,2,1,1,1,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,1,2,1,2,2,2,1,2,1,2,1,1,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,41
